video_id,class,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
cucanj1,cucanj,0.4997749608793174,0.014999615930972,0.0001331152088823,-0.4997749608793174,-0.014999615930972,-0.0001331152088823,0.4334741647357657,4.029723979706565,0.0001742575914249,-0.5187473780329006,4.051772427349459,-0.0012852572181145,0.2733871486155685,7.77729422106129,0.1184553709535976,-0.3362990646748777,7.799938572694531,0.1166136172323604,0.2097109209164645,8.180692722771132,0.1225641947894473,-0.2541174271885398,8.180771744822026,0.1210205686002154,0.3908411205567058,8.85167025235583,0.0034777592591126,-0.4483212421996431,8.90854928823459,0.0005329004561644
cucanj1,cucanj,0.4999858966770135,0.003755412638156,0.0001771030074451,-0.4999858966770135,-0.003755412638156,-0.0001771030074451,0.4461557450902489,3.968798345897054,-0.0049087167280958,-0.5539162954183899,3.970368884652642,-0.0009109234233619,0.2347897604706399,7.555074755923703,0.1288804943178547,-0.3732028061512862,7.576135654931732,0.1284629339788807,0.1686163566672942,7.947710730040504,0.1355093950842274,-0.2967585672699721,7.937422544493469,0.1347692097042454,0.3574729994167239,8.597195336912337,0.0192611618404043,-0.4840491695335726,8.6523595467874,0.0161329033289803
cucanj1,cucanj,0.4999956138734367,0.0020943035417859,-0.0011530496994964,-0.4999956138734367,-0.0020943035417859,0.0011530496994964,0.4638164729775531,3.904308682581648,-0.0206218918901868,-0.6015513952680467,3.796823762305138,0.0006062222528271,0.2002489702565263,7.159824537658345,0.1629296747851185,-0.3959791674518231,7.16430522675075,0.1747421828913502,0.1292743010841894,7.540836705362265,0.1750170646118931,-0.3199786733688705,7.483490431645193,0.1854118911433033,0.3297357232329168,8.174948005513722,0.063035262923222,-0.5155703834048067,8.189171895754239,0.071753641765099
cucanj1,cucanj,0.4999974714782729,-0.0015901306027132,-0.0002160779695259,-0.4999974714782729,0.0015901306027132,0.0002160779695259,0.4926771292609155,3.8159739523800287,-0.0171917942498112,-0.6505974427954486,3.717999939985538,0.0009285162523156,0.1812012484380725,7.067721139077997,0.1663309498544549,-0.407801100025666,7.008805177665223,0.1682212962623452,0.0871476443819826,7.444887886267717,0.1773279174085473,-0.3360037077767047,7.3006478132913,0.1779826297279214,0.3677869736580171,8.068784490037622,0.0689237727638101,-0.5189529765515903,8.032511039820939,0.0645915879722451
cucanj1,cucanj,0.499806969993824,-0.0138921828951622,-0.0004249638441251,-0.499806969993824,0.0138921828951622,0.0004249638441251,0.5133127265099985,3.724012035900234,-0.0154405689245322,-0.7226711192591001,3.673859456447478,-0.0078432221343973,0.1735443959445143,6.988485203625996,0.1550876734399935,-0.4151888672285964,6.898859014989087,0.1565163073682924,0.077195006595424,7.366742838103076,0.1646687922620913,-0.3382399369513117,7.209543350566435,0.1648427037143847,0.3828032452583886,7.967680992030137,0.0567188983404776,-0.5250761637685928,7.9238781708369075,0.0520066594326635
cucanj1,cucanj,0.4999763310700361,0.0048650148761945,0.0012568537495099,-0.4999763310700361,-0.0048650148761945,-0.0012568537495099,0.5043187707068629,3.7681516860058504,-0.0143000387470237,-0.8025863098413795,3.680093434263779,-0.0109279553289525,0.1709515946614773,7.026211874473264,0.1550181119819171,-0.4403891643550809,6.9016227720737335,0.1521349012036807,0.0642264117921085,7.417836924189728,0.1645989178796298,-0.3486389123698647,7.233251736861932,0.1597008614917285,0.3825896249955989,8.007950380486577,0.0581230952520854,-0.5269315772822478,7.947861640374025,0.0458538218517787
cucanj1,cucanj,0.4998818255278213,0.0108701659128459,0.0006404076411854,-0.4998818255278213,-0.0108701659128459,-0.0006404076411854,0.5070836122737473,3.785519026835821,-0.0201845240371767,-0.8557969497703896,3.705899410952688,-0.0083634943293873,0.1724011285628837,7.104518666219612,0.1503409914148505,-0.4650913509037604,6.916836339275575,0.1676786712778266,0.0603251797365827,7.491629563070521,0.1594813934934791,-0.3525962471920578,7.266859767964993,0.1785508118045982,0.3829196575647555,8.071613620778624,0.0510929732990916,-0.6262028491005344,7.998119733752455,0.0709235839021857
cucanj1,cucanj,0.4990895954441476,0.0301591730555904,0.000576758000534,-0.4990895954441476,-0.0301591730555904,-0.000576758000534,0.5300487384348495,3.725797139893702,-0.022122397494968,-0.8571892406042199,3.641446593524968,-0.015857869235333,0.177534783733578,7.029838482924824,0.154051438497845,-0.4811261326253703,6.833798647531342,0.1602906589978374,0.0651613824884587,7.4308250986598114,0.1647687112563289,-0.3591310240227733,7.194692363928378,0.1695875977748073,0.3839625812116564,8.012190529173548,0.0554298316710628,-0.6632838843785979,7.942181819281339,0.0579957259469665
cucanj1,cucanj,0.4991660384361164,0.0288663484353937,0.0004067536938237,-0.4991660384361164,-0.0288663484353937,-0.0004067536938237,0.6302241247712658,3.5253669193427815,-0.0617000792844919,-0.8423828756613565,3.57290837682268,-0.038072734765592,0.189773303449671,6.8217596632073985,0.1430647637025686,-0.4694598519247366,6.732321423373367,0.1481602455751272,0.0723344407381447,7.2139694630030045,0.1591528321878286,-0.3415335488664898,7.097597405360042,0.1609883870260091,0.3952271965245248,7.896102203249296,0.0532408173457952,-0.6839876084270172,7.8360071231454125,0.0490501935855718
cucanj1,cucanj,0.4993688535042191,0.0251146998764012,0.0005885277350898,-0.4993688535042191,-0.0251146998764012,-0.0005885277350898,0.7622615138138832,3.4482112929035726,-0.1078406754822935,-0.8445743212309965,3.55927899946469,-0.0711691413016524,0.2249679816878274,6.754516130583215,0.0869022276310715,-0.4353811776986336,6.734226475611679,0.1109648462443146,0.0975384645965116,7.147509771206923,0.1004598405270371,-0.3057124165693655,7.100772389874648,0.1227927099971566,0.5519721525069208,7.877158273598794,-0.0060024895647075,-0.6432990443130533,7.836759305457437,0.0140205700008664
cucanj1,cucanj,0.4995191098412698,0.0219239344868885,5.5884092034830246e-05,-0.4995191098412698,-0.0219239344868885,-5.5884092034830246e-05,0.8741322167031704,3.3452133165677997,-0.1376685647637714,-0.8901079037488877,3.477205304934863,-0.1031283958227504,0.2830204066433543,6.621735554754194,0.0692454727022777,-0.3948232411437797,6.649170744604796,0.0829674230544696,0.128979800178825,6.991523166110559,0.083844699117435,-0.2458173348967648,7.01464837923013,0.0951461346476207,0.6324558163346339,7.778093320083285,-0.0216235386551488,-0.6186423109396577,7.820217198364651,-0.0092171978549231
cucanj1,cucanj,0.4997191588163227,0.0167559634729515,0.0001827880114433,-0.4997191588163227,-0.0167559634729515,-0.0001827880114433,0.9934211876394804,3.117376074718794,-0.1498485530537436,-0.9317024985199462,3.217370536438992,-0.1215965102237532,0.3454325263957744,6.2995513716929565,0.0671778072792221,-0.3540022253197019,6.326698050594795,0.0732276936250855,0.1682989033269494,6.6587818968444505,0.0829797734695603,-0.1907339691204535,6.686021169805864,0.0864355688172509,0.7165970013023929,7.481940712252677,-0.0207137602192233,-0.5831820195925378,7.518616269567366,-0.0150089652088354
cucanj1,cucanj,0.4999999994848217,-2.269753839947208e-05,0.0008824334654491,-0.4999999994848217,2.269753839947208e-05,-0.0008824334654491,1.099492039596991,2.9319778022783693,-0.1689699233102146,-0.9749640321268618,2.994334342131524,-0.1731133550929371,0.4013041186659481,5.858868446014436,0.0605009406281169,-0.308220931701549,5.899967286186075,0.0407874680531676,0.2153426045709092,6.200620043801811,0.0777060970140155,-0.1380085993149234,6.228504260719644,0.0565455130708869,0.7413050960557426,7.045314173231641,-0.024713499151403,-0.5554844230964133,7.066979264628019,-0.0429966427909676
cucanj1,cucanj,0.4999961311647304,0.0019669316972729,0.0016102397930808,-0.4999961311647304,-0.0019669316972729,-0.0016102397930808,1.180784807395772,2.8158482513201917,-0.1785489579779096,-1.0613178427017094,2.8729811614956215,-0.1974792590481229,0.4474519528318444,5.477245255750561,0.0681234190124087,-0.2947733871405108,5.529243904239555,0.0388257542508654,0.2466271796813025,5.785490554728928,0.0869838410872034,-0.1192413084260134,5.8322432765741015,0.0574633480864577,0.7337446190942849,6.679084723496621,-0.0131087506306357,-0.5476753232032083,6.6924600916734045,-0.0385859420639462
cucanj1,cucanj,0.4996209214701395,-0.0194662484657073,0.002016406157054,-0.4996209214701395,0.0194662484657073,-0.002016406157054,1.274459693493249,2.738577826168065,-0.1814493947895243,-1.1559461313416983,2.799462317203345,-0.1969079488189891,0.4504931469423689,5.131021966797445,0.0764941460220143,-0.2825588224703369,5.18605949112819,0.054294083151035,0.2537832356862327,5.390467307842813,0.0955768263665959,-0.1122579239821819,5.447099987933872,0.0744974723784253,0.7449935472656164,6.316659853100455,0.0002117224648827,-0.546061811914756,6.357427011686226,-0.0200771839590743
cucanj1,cucanj,0.4990088084282632,-0.0314675882616521,0.0027600978501141,-0.4990088084282632,0.0314675882616521,-0.0027600978501141,1.3652596799234422,2.4959094822443277,-0.224730487447232,-1.251874812556504,2.635800197604913,-0.24108214257285,0.4628092170227252,4.797258956169283,0.0370107074268162,-0.2756897834599564,4.847367240198086,0.0264762607403099,0.2654225696572256,5.017007459099694,0.0590417762286961,-0.1059448742233064,5.0683976181197865,0.0500718620605766,0.7535040335590227,5.985137148527754,-0.0284516788087785,-0.5361389805897278,6.005320281897853,-0.0285892612300813
cucanj1,cucanj,0.4998207445419771,-0.01338743162461,0.0030659510521218,-0.4998207445419771,0.01338743162461,-0.0030659510521218,1.4483350332626088,2.2615090135266187,-0.244674900197424,-1.3217750824073031,2.3897076641066097,-0.2656850308412686,0.5086039902288141,4.382589489525503,0.0268977306550368,-0.3258967687573709,4.429712648122342,0.0108846578514203,0.2779129606752377,4.563684004041952,0.0505857825046405,-0.1093544701717722,4.615207449738772,0.035977630293928,0.7855552184255181,5.555332427637648,-0.0318700425559654,-0.5420428220094716,5.584887939626604,-0.0389888115460053
cucanj1,cucanj,0.4999598821910772,0.0063337350342567,0.0029304566560313,-0.4999598821910772,-0.0063337350342567,-0.0029304566560313,1.5249456198800366,2.017125130386567,-0.2565041849156841,-1.3762989320705843,2.1360616842873834,-0.2570957610150799,0.5273216175390664,4.0142576381499335,0.0264138082275167,-0.3292764238487379,4.059460261479349,0.0138300849357619,0.2883298390930269,4.084709594969337,0.051811215118505,-0.11150005486265,4.157625635007547,0.0388501925626769,0.7788825340941832,5.1967110188330405,-0.0235855890205129,-0.546148138808015,5.230794032820122,-0.0312875987729057
cucanj1,cucanj,0.4998281174744078,0.013109270841262,0.0024213339202106,-0.4998281174744078,-0.013109270841262,-0.0024213339202106,1.5991094888994322,1.702793744318944,-0.2615578237455338,-1.4263149300346631,1.8484615647303488,-0.2550245884340256,0.5729905982315989,3.598073141820747,0.0264329959172755,-0.3402556309606548,3.651597747433681,0.0145599276293069,0.30538839506104,3.604428205339506,0.0529658284503966,-0.1141730604187953,3.711917053218773,0.0399891447741538,0.7730183338973978,4.7842186173877534,-0.0209617454092949,-0.5619643952704615,4.818077581330952,-0.0261651563923805
cucanj1,cucanj,0.4996355939800471,-0.0190859432097429,0.001630552986171,-0.4996355939800471,0.0190859432097429,-0.001630552986171,1.6351585542831095,1.4580314804865884,-0.2668368125450797,-1.4728747918409943,1.616349773713397,-0.2602512145531364,0.6081509555029331,3.267763643413207,0.026022495876532,-0.3489903599258378,3.283967440540639,0.0153223212691955,0.3107344324981598,3.2585571236527753,0.0534246211755089,-0.1073793688539343,3.3420075422940663,0.0415816662716679,0.7603342551317249,4.467128988775008,-0.0144024331239052,-0.5628989019549421,4.494114211131456,-0.0245283728581853
cucanj1,cucanj,0.4999532428066233,-0.0068377633142344,0.0015010595088824,-0.4999532428066233,0.0068377633142344,-0.0015010595088824,1.631200494472228,1.205019241810248,-0.2781232629204169,-1.4910738270012098,1.3164159080484927,-0.2766172919655218,0.5882070643018334,2.91849447158363,0.011882578372024,-0.3555032626500965,2.9394204099815395,0.0025912144919857,0.30858334917848,2.8894260640863356,0.0395611453568562,-0.1082652572497125,2.9863690994960574,0.0296839218353852,0.7274773567361054,4.129254533952711,-0.0223958246642723,-0.5605446542607024,4.168463618968464,-0.0311728358501568
cucanj1,cucanj,0.4999633734223405,0.0060518787292323,0.0015523246838711,-0.4999633734223405,-0.0060518787292323,-0.0015523246838711,1.6169391258415746,1.0434017480783602,-0.2841791031532921,-1.473503585313556,1.177050601612632,-0.2872122047119774,0.5879341471055523,2.6980134609948103,0.0107332285842858,-0.3747556448245541,2.7304994190158447,0.005762139277067,0.3181721539704534,2.6826595038288525,0.0388404349214397,-0.1220030683468927,2.77089492190136,0.0339331286377273,0.7351795357573876,3.9132456032318608,-0.0205658362829126,-0.5501243688375246,3.968798012049746,-0.0283013643347658
cucanj1,cucanj,0.4999923490327859,-0.0027660275986954,0.0016006568912416,-0.4999923490327859,0.0027660275986954,-0.0016006568912416,1.595522952910028,1.0140897742660993,-0.2879766430705786,-1.457268639641182,1.149918432288611,-0.2955531980842352,0.5908964484135266,2.623470129396817,0.0054157176055014,-0.4052540383303425,2.6236239570366697,0.0100622698664665,0.3227645404430393,2.622420887136926,0.0334886517375707,-0.1461049757467786,2.67286487333401,0.0391711164265871,0.7617335221446148,3.834751440393403,-0.0229476615786552,-0.5561664148143849,3.895180447571376,-0.0158912036567926
cucanj1,cucanj,0.4999282342687688,-0.0084711617214498,0.0015150387771427,-0.4999282342687688,0.0084711617214498,-0.0015150387771427,1.5607642693304709,1.0151710628548951,-0.297529790783301,-1.4446892999409546,1.208700000079563,-0.2992969492916018,0.5872508455526694,2.5771179925187715,-0.0064408008474856,-0.4151720530417074,2.539558528597,0.0110433751251548,0.3230570964067904,2.5820931645879956,0.0216580627020448,-0.1570658622786468,2.585124660109275,0.041110805934295,0.7547818234482175,3.800417277380705,-0.0331931973341852,-0.548464157284929,3.8357633953451766,-0.0086456660646945
cucanj1,cucanj,0.4997944943368276,-0.0143339956256024,0.0004932864685542,-0.4997944943368276,0.0143339956256024,-0.0004932864685542,1.5502895175825342,1.1410911654857547,-0.2964230524376035,-1.4356483342433384,1.3256625928143588,-0.2865378903225064,0.5825492922745698,2.656547808229599,-0.0071533769369125,-0.4141137280722653,2.6080119619106004,0.0095809157937765,0.3249797149493598,2.6646262853633793,0.0206512277945876,-0.1574225682790307,2.6586272807517575,0.0390186524018645,0.7359901951020443,3.8811484924917306,-0.0340191284194588,-0.5464002162150292,3.8996653744571352,-0.0095446994528174
cucanj1,cucanj,0.499674625283898,-0.0180352113210819,-0.0009815736266318,-0.499674625283898,0.0180352113210819,0.0009815736266318,1.5323473830576937,1.2293468910073386,-0.3035691664845217,-1.4354136752704283,1.4302083189302204,-0.2843719707161654,0.5812197972698523,2.7711621050318738,-0.0093885786191094,-0.4105408359909868,2.7132382415260103,0.0112852551683317,0.3261228791283971,2.778932976732273,0.0186755913018714,-0.1554199969603924,2.7714343475320784,0.04024588453467,0.734495742154889,3.9954924438597113,-0.0393001982301939,-0.5436696967709281,4.004350007381011,-0.0101304385170806
cucanj1,cucanj,0.4998331575410209,-0.0129156735237841,-0.0017579612904228,-0.4998331575410209,0.0129156735237841,0.0017579612904228,1.5177529429707926,1.3439718173452344,-0.2874322699499316,-1.4238445234271482,1.5740366537673147,-0.2751237319898791,0.5808895163768293,2.9065184062318914,-0.0013907184475101,-0.3941887414264904,2.848886330925894,0.0132958313333801,0.3259441173169792,2.9050416801473777,0.0218734109657816,-0.14271535257996,2.896342627566451,0.0413459448027424,0.735486834221414,4.117348599797381,-0.0211908498895354,-0.5320326018422685,4.145504086513346,-0.0041798621532507
cucanj1,cucanj,0.4995904285239816,-0.0202337274673854,-0.002006571565289,-0.4995904285239816,0.0202337274673854,0.002006571565289,1.451410041052244,1.5869497936563448,-0.2816444978234358,-1.4110125478434588,1.8025741083222755,-0.2714625343796797,0.5865909631570294,3.169653536219331,0.0028637525974772,-0.3736968621881007,3.1208646174539068,0.0139473492163233,0.3314559059393189,3.164077074743205,0.0303768712910823,-0.124079111816415,3.1747135322711086,0.0414452582481317,0.7415851947358297,4.385667965083189,-0.0141023889300413,-0.5271872010554691,4.41294848786144,-0.0024492322118021
cucanj1,cucanj,0.4997517532409575,-0.0157538926170349,-0.0019596525817178,-0.4997517532409575,0.0157538926170349,0.0019596525817178,1.4069617571601398,1.9667604721199563,-0.2784619405283592,-1.3909429314968305,2.2089907942752185,-0.2687337770476006,0.582931672231099,3.586068613302225,0.0058816741802729,-0.3409917574534841,3.5554031792922074,0.0161989033804275,0.3284815963645533,3.5809284593274984,0.0332841873751021,-0.105791784660792,3.607812370369325,0.0431762971566058,0.7469705155752167,4.7930129967282955,-0.0149010540335439,-0.5180219437013474,4.820455078675307,-0.0036327251582406
cucanj1,cucanj,0.4990782926665425,-0.0303456387154546,-0.001937121618539,-0.4990782926665425,0.0303456387154546,0.001937121618539,1.3839398589903895,2.2985142288558884,-0.2768950371537357,-1.3871744137144093,2.5428845509949634,-0.252252152422443,0.6045144352868164,4.074407719893631,0.014543488388881,-0.2796025514771141,4.069743756261376,0.0196493619587272,0.3526764857404927,4.077573332065807,0.0417770238127559,-0.062482347475693,4.107854049878275,0.0449551173951476,0.7768960938327919,5.302729589079576,-0.0154624220449477,-0.4881124052744699,5.3318302402129785,-0.0091786712873727
cucanj1,cucanj,0.4983935672142686,-0.0400481230451112,-0.0013233023928478,-0.4983935672142686,0.0400481230451112,0.0013233023928478,1.368653236752981,2.4644175243728097,-0.2673316511791199,-1.3359584400170434,2.7373528960205395,-0.2448385718744248,0.6202039243415245,4.509650767452415,0.01404400751926,-0.2621238581432019,4.504482781017006,0.0275450490880757,0.3692217598377874,4.564510574055108,0.0393795531708747,-0.043985622703484,4.586173640482987,0.0520495374221354,0.8025608461072925,5.739301939226282,-0.0397555928211659,-0.4772777061769788,5.772556707544317,-0.01147889229469
cucanj1,cucanj,0.4987001224257831,-0.0360303745818573,-0.0009711380989756,-0.4987001224257831,0.0360303745818573,0.0009711380989756,1.3559119966091675,2.705775386639651,-0.2084570009901654,-1.2605792100434576,2.9124494793666043,-0.2145285238220822,0.5947406242698101,5.02651414777174,0.0370309013233054,-0.2258705747699396,5.016898656190338,0.036334171454655,0.3715696884052843,5.142304623982671,0.0571560929820407,-0.0191770198728326,5.112683201008707,0.0581252421543467,0.8386393611107809,6.220027604109572,-0.032999407936586,-0.4660602937897967,6.254304614089399,-0.0114905279770027
cucanj1,cucanj,0.498705197781121,-0.0359600570924599,-0.0011266554938629,-0.498705197781121,0.0359600570924599,0.0011266554938629,1.2880319718539357,2.8671760978019356,-0.1662088868906721,-1.1227072524548996,3.0696227690885207,-0.1492580560734495,0.5577740513536898,5.40188832311569,0.0554635474691167,-0.1853503869632868,5.372921933784783,0.1099824147531762,0.3653302379848277,5.59132059906617,0.0723683150717988,-0.0054826177123833,5.545658133619161,0.1316638948628679,0.8439675174818765,6.534605475274949,-0.023621461703442,-0.4471563855212133,6.574686151181105,0.0595772775122895
cucanj1,cucanj,0.4984156209846915,-0.0397727137425179,-0.0010037376196123,-0.4984156209846915,0.0397727137425179,0.0010037376196123,1.1926110306487367,2.9579811014816055,-0.1543390625738538,-0.9430151688764148,3.1654419455756506,-0.1123927781009115,0.5479362526161194,5.734129305626107,0.0646574175334535,-0.1734916108569283,5.713062087353259,0.1542319184518419,0.3688044595086357,5.971454552981812,0.0808372771716676,0.0033330859098511,5.95308030308247,0.1759422695613466,0.8494568915013536,6.85051404751775,-0.0196768516325391,-0.4332485757822006,6.8857725233825375,0.0962775027728639
cucanj1,cucanj,0.4986546166577,-0.0366547853078178,-0.0002150500367861,-0.4986546166577,0.0366547853078178,0.0002150500367861,1.1102931540981749,3.0464144327622047,-0.1000316301360726,-0.8168579751520884,3.25877253307024,-0.077923865057528,0.5518026863991946,6.111810735099211,0.1005082344636321,-0.1654055706574662,6.085315924849061,0.1545738046988845,0.3737267105188736,6.381269980702972,0.1141332974657416,0.0023222716912673,6.345390548115855,0.1720774387940764,0.8803553434931204,7.232272893531666,0.0107701178640127,-0.4260248631908689,7.231084524222702,0.0810288181528449
cucanj1,cucanj,0.4978442918216504,-0.04637953320808,-0.0003819119301624,-0.4978442918216504,0.04637953320808,0.0003819119301624,1.0157469510826025,3.1044789991665316,-0.0883012359263375,-0.7238959055196508,3.430331409524734,-0.0481141713680699,0.5411823919206981,6.405759615829427,0.1181823814986273,-0.1620631114704884,6.378461012397364,0.1836131046293303,0.3687226869675784,6.72199900802889,0.1322474459884688,-0.0021998151685558,6.704417899465419,0.2006769756553694,0.8574995612263846,7.528724049119409,0.0240369586972519,-0.4176444867820633,7.55506727108249,0.1031046191928908
